Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
19309981,12/9/2010 9:57,12/15/2010 9:32,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,,97-12 63 ST,63 ST,,,,,ADDRESS,,,N/A,Closed,,12/15/2010 9:32,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
19301378,12/8/2010 19:40,12/14/2010 7:41,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11208,114 CRESCENT STREET,CRESCENT STREET,DANFORTH ST,KIELY PL,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/14/2010 7:41,05 BROOKLYN,BROOKLYN,1019446,189417,Unspecified,BROOKLYN,,,,,,,,40.6865127,-73.87309294,"(40.68651270142412, -73.87309294467515)"
19281404,12/6/2010 16:10,12/7/2010 7:34,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11211,356 SOUTH    1 STREET,SOUTH    1 STREET,GRAND ST EXTENSION,HOOPER ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/7/2010 7:34,01 BROOKLYN,BROOKLYN,997343,198178,Unspecified,BROOKLYN,,,,,,,,40.71061989,-73.9527732,"(40.71061989437925, -73.95277319848549)"
19281376,12/6/2010 15:40,12/7/2010 9:30,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10003,328 EAST   14 STREET,EAST   14 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/7/2010 9:30,03 MANHATTAN,MANHATTAN,988654,205961,Unspecified,MANHATTAN,,,,,,,,40.73199094,-73.98410956,"(40.73199094182778, -73.98410956010669)"
19280552,12/6/2010 12:32,12/10/2010 7:15,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11432,178-10 WEXFORD TERRACE,WEXFORD TERRACE,EDGERTON BLVD,MIDLAND PKWY,,,ADDRESS,Jamaica,,N/A,Closed,,12/10/2010 7:15,08 QUEENS,QUEENS,1043829,199242,Unspecified,QUEENS,,,,,,,,40.71334941,-73.78508795,"(40.713349405194, -73.78508794647303)"
19280477,12/6/2010 11:31,12/7/2010 9:24,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11218,77 CHESTER AVENUE,CHESTER AVENUE,TEHAMA ST,CLARA ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/7/2010 9:24,12 BROOKLYN,BROOKLYN,988734,173769,Unspecified,BROOKLYN,,,,,,,,40.64363126,-73.98384233,"(40.64363125804208, -73.98384233063862)"
19271096,12/5/2010 11:27,12/9/2010 8:40,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10001,601 WEST   26 STREET,WEST   26 STREET,11 AVE,JOE DIMAGGIO HIGHWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,12/9/2010 8:40,04 MANHATTAN,MANHATTAN,982600,212862,Unspecified,MANHATTAN,,,,,,,,40.75093341,-74.0059552,"(40.75093341092195, -74.00595519554346)"
19260152,12/3/2010 18:35,12/6/2010 9:40,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10314,15 AREA PLACE,AREA PLACE,NORWALK AVE,WESTWOOD AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,12/6/2010 9:40,02 STATEN ISLAND,STATEN ISLAND,950933,159951,Unspecified,STATEN ISLAND,,,,,,,,40.60564225,-74.11998638,"(40.605642248080066, -74.119986378196)"
19259453,12/3/2010 12:48,12/3/2010 14:07,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10025,243 WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,12/3/2010 14:07,07 MANHATTAN,MANHATTAN,993573,231320,Unspecified,MANHATTAN,,,,,,,,40.801591,-73.96632573,"(40.80159100116052, -73.96632573247938)"
19233215,11/30/2010 15:54,12/1/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10012,10 JERSEY STREET,JERSEY STREET,LAFAYETTE ST,MULBERRY ST,,,ADDRESS,NEW YORK,,N/A,Closed,,12/1/2010 0:00,02 MANHATTAN,MANHATTAN,985437,203155,Unspecified,MANHATTAN,,,,,,,,40.72429017,-73.99571758,"(40.72429017300248, -73.99571758117244)"
19224502,11/29/2010 19:58,12/1/2010 14:15,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10011,180 WEST   20 STREET,WEST   20 STREET,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/2/2010 23:08,04 MANHATTAN,MANHATTAN,985297,209566,Unspecified,MANHATTAN,,,,,,,,40.74188681,-73.99622167,"(40.7418868099037, -73.9962216708414)"
19206921,11/26/2010 21:21,12/7/2010 8:45,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11435,81-06 138 STREET,138 STREET,COOLIDGE AVE,82 AVE,,,ADDRESS,Jamaica,,N/A,Closed,,12/7/2010 8:45,08 QUEENS,QUEENS,1033801,199929,Unspecified,QUEENS,,,,,,,,40.7152969,-73.82125556,"(40.71529689798307, -73.82125555944253)"
19206798,11/26/2010 14:18,12/9/2010 8:44,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10462,2167 CRUGER AVENUE,CRUGER AVENUE,LYDIG AVE,PELHAM PKWY,,,ADDRESS,BRONX,,N/A,Closed,,12/9/2010 8:44,11 BRONX,BRONX,1021133,250980,Unspecified,BRONX,,,,,,,,40.85547996,-73.86667223,"(40.85547995707067, -73.86667223359657)"
19206772,11/26/2010 13:15,11/29/2010 11:17,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10312,186 ROSEDALE AVENUE,ROSEDALE AVENUE,ANACONDA ST,EVERTON AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/29/2010 11:17,03 STATEN ISLAND,STATEN ISLAND,929838,138872,Unspecified,STATEN ISLAND,,,,,,,,40.54768026,-74.19578711,"(40.547680264903086, -74.19578710753034)"
19206599,11/26/2010 9:24,12/2/2010 9:48,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10463,3214 TIBBETT AVENUE,TIBBETT AVENUE,W 232 ST,W 234 ST,,,ADDRESS,BRONX,,N/A,Closed,,12/2/2010 9:48,08 BRONX,BRONX,1010031,260768,Unspecified,BRONX,,,,,,,,40.88238441,-73.90676698,"(40.882384414876874, -73.90676698000236)"
18597922,8/31/2010 12:51,8/31/2010 14:00,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10011,56 7 AVENUE,7 AVENUE,W 13 ST,W 14 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,8/31/2010 14:00,02 MANHATTAN,MANHATTAN,984285,208262,Unspecified,MANHATTAN,,,,,,,,40.73830772,-73.9998737,"(40.738307715805206, -73.99987370160753)"
18582106,8/29/2010 14:59,9/15/2010 11:58,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11238,400 CLINTON AVENUE,CLINTON AVENUE,GREENE AVE,GATES AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/15/2010 11:58,02 BROOKLYN,BROOKLYN,993287,189229,Unspecified,BROOKLYN,,,,,,,,40.68606205,-73.9674153,"(40.68606204957919, -73.96741530476541)"
18578938,8/28/2010 22:14,9/29/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11105,,,23 TER,21 ST,23 TERRACE,21 STREET,INTERSECTION,Astoria,,N/A,Closed,,9/29/2010 0:00,01 QUEENS,QUEENS,1006168,222425,Unspecified,QUEENS,,,,,,,,40.77715436,-73.92086219,"(40.777154358233666, -73.92086218761781)"
18578541,8/28/2010 12:24,9/18/2010 9:03,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10040,15 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVE,W 193 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,9/18/2010 9:03,12 MANHATTAN,MANHATTAN,1003275,251647,Unspecified,MANHATTAN,,,,,,,,40.85736721,-73.9312249,"(40.85736721470918, -73.93122489996337)"
18578343,8/28/2010 17:06,9/10/2010 9:55,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11432,166-16 81 AVENUE,81 AVENUE,166 ST,167 ST,,,ADDRESS,Jamaica,,N/A,Closed,,9/10/2010 9:55,08 QUEENS,QUEENS,1039366,202094,Unspecified,QUEENS,,,,,,,,40.72120637,-73.80116337,"(40.72120636916624, -73.80116337210937)"
18578300,8/28/2010 10:36,9/13/2010 9:35,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11223,1672 DAHILL ROAD,DAHILL ROAD,AVENUE P,QUENTIN RD,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/13/2010 9:35,11 BROOKLYN,BROOKLYN,991533,160527,Unspecified,BROOKLYN,,,,,,,,40.60728289,-73.97377069,"(40.60728288823468, -73.97377068742304)"
18578268,8/28/2010 8:24,9/13/2010 9:40,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11417,105-12 92 STREET,92 STREET,LIBERTY AVE,107 AVE,,,ADDRESS,Ozone Park,,N/A,Closed,,9/13/2010 9:40,10 QUEENS,QUEENS,1026755,187011,Unspecified,QUEENS,,,,,,,,40.67987671,-73.84675394,"(40.67987670770027, -73.8467539355022)"
18573527,8/27/2010 17:14,9/15/2010 11:53,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11219,5225 14 AVENUE,14 AVENUE,52 ST,53 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/15/2010 11:53,12 BROOKLYN,BROOKLYN,986514,169470,Unspecified,BROOKLYN,,,,,,,,40.63183227,-73.99184333,"(40.63183226607572, -73.99184333279098)"
18573053,8/27/2010 10:20,9/13/2010 9:28,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11414,151-21 79 STREET,79 STREET,151 AVE,153 AVE,,,ADDRESS,Howard Beach,,N/A,Closed,,9/13/2010 9:28,10 QUEENS,QUEENS,1024365,182291,Unspecified,QUEENS,,,,,,,,40.66693254,-73.85539883,"(40.66693253919259, -73.85539883447647)"
18573047,8/27/2010 10:09,9/12/2010 7:29,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11374,63-33 WETHEROLE STREET,WETHEROLE STREET,63 AVE,63 DR,,,ADDRESS,Rego Park,,N/A,Closed,,9/12/2010 7:29,06 QUEENS,QUEENS,1021743,204686,Unspecified,QUEENS,,,,,,,,40.72841302,-73.86472559,"(40.72841301508132, -73.86472558848473)"
18572972,8/27/2010 8:59,9/29/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10014,2 CHARLTON STREET,CHARLTON STREET,AVENUE OF THE AMERICAS,VARICK ST,,,ADDRESS,NEW YORK,,N/A,Closed,,9/29/2010 0:00,02 MANHATTAN,MANHATTAN,983207,204135,Unspecified,MANHATTAN,,,,,,,,40.72698005,-74.00376305,"(40.7269800530374, -74.00376305233803)"
18572965,8/27/2010 8:37,8/28/2010 8:57,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10467,735 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,CRUGER AVE,HOLLAND AVE,,,ADDRESS,BRONX,,N/A,Closed,,8/28/2010 8:57,11 BRONX,BRONX,1021218,251850,Unspecified,BRONX,,,,,,,,40.85786749,-73.86636017,"(40.857867488589484, -73.86636017094892)"
18560115,8/25/2010 8:02,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11208,391 MONTAUK AVENUE,MONTAUK AVENUE,DUMONT AVE,HEGEMAN AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/22/2010 0:00,05 BROOKLYN,BROOKLYN,1018537,182830,Unspecified,BROOKLYN,,,,,,,,40.66843646,-73.87640405,"(40.66843646080832, -73.87640405469807)"
18559731,8/25/2010 10:39,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11231,156 BEARD STREET,BEARD STREET,VAN BRUNT ST,CONOVER ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/22/2010 0:00,06 BROOKLYN,BROOKLYN,979834,185396,Unspecified,BROOKLYN,,,,,,,,40.67554485,-74.01592025,"(40.67554484691552, -74.01592025228825)"
18558752,8/25/2010 22:23,8/26/2010 9:43,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11357,157-11 20 ROAD,20 ROAD,157 ST,WILLETS POINT BLVD,,,ADDRESS,Whitestone,,N/A,Closed,,8/26/2010 9:43,07 QUEENS,QUEENS,1038083,223476,Unspecified,QUEENS,,,,,,,,40.77990231,-73.80562074,"(40.779902312882626, -73.80562074166)"
18558735,8/25/2010 20:09,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11357,145-17 22 AVENUE,22 AVENUE,PARSONS BLVD,LEE CT,,,ADDRESS,Whitestone,,N/A,Closed,,9/22/2010 0:00,07 QUEENS,QUEENS,1033347,223333,Unspecified,QUEENS,,,,,,,,40.77953739,-73.8227224,"(40.77953739272406, -73.82272240394992)"
18551050,8/24/2010 22:04,9/29/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10471,6014 DELAFIELD AVENUE,DELAFIELD AVENUE,W 260 ST,W 261 ST,,,ADDRESS,BRONX,,N/A,Closed,,9/29/2010 0:00,08 BRONX,BRONX,1011170,270357,Unspecified,BRONX,,,,,,,,40.90869975,-73.90260941,"(40.90869974867703, -73.90260941103561)"
18550687,8/24/2010 10:46,9/12/2010 7:30,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11101,5-34 47 ROAD,47 ROAD,5 ST,VERNON BLVD,,,ADDRESS,Long Island City,,N/A,Closed,,9/12/2010 7:30,02 QUEENS,QUEENS,996614,210767,Unspecified,QUEENS,,,,,,,,40.74517467,-73.95537959,"(40.74517467367324, -73.95537959010169)"
18550539,8/24/2010 10:01,9/12/2010 7:26,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10021,370 EAST   76 STREET,EAST   76 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,9/12/2010 7:26,08 MANHATTAN,MANHATTAN,996730,220078,Unspecified,MANHATTAN,,,,,,,,40.77073082,-73.95494367,"(40.7707308233789, -73.95494367437269)"
18543023,8/23/2010 19:32,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11105,22-24 CRESCENT STREET,CRESCENT STREET,DITMARS BLVD,AMTRAK RAILROAD,,,ADDRESS,Astoria,,N/A,Closed,,9/22/2010 0:00,01 QUEENS,QUEENS,1007758,222821,Unspecified,QUEENS,,,,,,,,40.77823719,-73.9151199,"(40.778237187673014, -73.9151199021867)"
18542202,8/23/2010 8:38,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11691,14-11 CHANDLER STREET,CHANDLER STREET,NAMEOKE AVE,BATTERY RD,,,ADDRESS,Far Rockaway,,N/A,Closed,,9/22/2010 0:00,14 QUEENS,QUEENS,1052001,161145,Unspecified,QUEENS,,,,,,,,40.60872316,-73.75599303,"(40.60872315973779, -73.75599302947818)"
18541987,8/23/2010 15:53,8/25/2010 9:43,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11224,3721 CYPRESS AVENUE,CYPRESS AVENUE,W 37 ST,SEA GATE AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/25/2010 9:43,13 BROOKLYN,BROOKLYN,983036,150173,Unspecified,BROOKLYN,,,,,,,,40.57886615,-74.00437029,"(40.57886614716784, -74.00437029207008)"
18535284,8/22/2010 19:38,9/15/2010 11:46,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10458,2875 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,E 198 ST,BEND,,,ADDRESS,BRONX,,N/A,Closed,,9/15/2010 11:46,07 BRONX,BRONX,1015547,255948,Unspecified,BRONX,,,,,,,,40.86913718,-73.88684175,"(40.86913717507905, -73.88684175200872)"
18526373,8/20/2010 10:02,8/20/2010 14:03,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11207,515 BLAKE AVENUE,BLAKE AVENUE,SNEDIKER AVE,HINSDALE ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/20/2010 14:03,05 BROOKLYN,BROOKLYN,1012002,182328,Unspecified,BROOKLYN,,,,,,,,40.66708148,-73.89996312,"(40.66708148016959, -73.89996311713381)"
18521037,8/19/2010 11:51,8/23/2010 9:19,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11005,270-10 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,N SHORE TOWER DRWY,N SHORE TOWER DRWY,,,ADDRESS,Floral Park,,N/A,Closed,,8/23/2010 9:19,13 QUEENS,QUEENS,1063181,215323,Unspecified,QUEENS,,,,,,,,40.75733607,-73.71509361,"(40.75733606918954, -73.71509360613732)"
18521028,8/19/2010 11:46,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Clear Water With Organisms (Insects, Worms) (QE2)",,10302,1021 POST AVENUE,POST AVENUE,HEBERTON AVE,PORT RICHMOND AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,9/22/2010 0:00,01 STATEN ISLAND,STATEN ISLAND,946846,170000,Unspecified,STATEN ISLAND,,,,,,,,40.63320832,-74.13476077,"(40.633208321690404, -74.13476077345108)"
18512823,8/18/2010 14:15,8/19/2010 8:55,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11214,2302 85 STREET,85 STREET,23 AVE,24 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/19/2010 8:55,11 BROOKLYN,BROOKLYN,986856,158222,Unspecified,BROOKLYN,,,,,,,,40.60095874,-73.99061553,"(40.60095874256548, -73.99061552748792)"
18512226,8/18/2010 17:21,9/10/2010 14:00,DEP,Department of Environmental Protection,Water Quality,Defective Water Sampling Station (QSS),,10301,199 VICTORY BOULEVARD,VICTORY BOULEVARD,FIEDLER AVE,PIKE ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,9/10/2010 14:00,01 STATEN ISLAND,STATEN ISLAND,961385,171124,Unspecified,STATEN ISLAND,,,,,,,,40.63634292,-74.08238288,"(40.6363429224369, -74.08238287514801)"
18512224,8/18/2010 17:18,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10027,410 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 130 ST,W 133 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,9/22/2010 0:00,10 MANHATTAN,MANHATTAN,998223,235925,Unspecified,MANHATTAN,,,,,,,,40.81422432,-73.94952055,"(40.814224320719624, -73.94952055422276)"
18511666,8/18/2010 11:56,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11419,108-17 97 AVENUE,97 AVENUE,108 ST,109 ST,,,ADDRESS,South Richmond Hill,,N/A,Closed,,9/22/2010 0:00,09 QUEENS,QUEENS,1029700,190341,Unspecified,QUEENS,,,,,,,,40.68900215,-73.8361137,"(40.68900215025405, -73.8361136959643)"
18506355,8/17/2010 14:59,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10462,1851 PAULDING AVENUE,PAULDING AVENUE,MORRIS PARK AVE,RHINELANDER AVE,,,ADDRESS,BRONX,,N/A,Closed,,9/22/2010 0:00,11 BRONX,BRONX,1024019,248786,Unspecified,BRONX,,,,,,,,40.84944556,-73.85625271,"(40.84944555870818, -73.85625271130851)"
18506308,8/17/2010 12:19,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10031,521 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,9/22/2010 0:00,09 MANHATTAN,MANHATTAN,998918,240762,Unspecified,MANHATTAN,,,,,,,,40.82749939,-73.9469992,"(40.82749939105477, -73.94699919580154)"
18506232,8/17/2010 9:04,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,11214,2302 85 STREET,85 STREET,23 AVE,24 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/22/2010 0:00,11 BROOKLYN,BROOKLYN,986856,158222,Unspecified,BROOKLYN,,,,,,,,40.60095874,-73.99061553,"(40.60095874256548, -73.99061552748792)"
18505988,8/17/2010 9:22,8/18/2010 10:00,DEP,Department of Environmental Protection,Water Quality,Other Water Problem (Use Comments) (QZZ),,10031,523 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,8/18/2010 10:00,09 MANHATTAN,MANHATTAN,998907,240768,Unspecified,MANHATTAN,,,,,,,,40.82751588,-73.94703893,"(40.82751587760044, -73.94703892967387)"
18505895,8/17/2010 17:30,8/18/2010 8:41,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11219,5225 14 AVENUE,14 AVENUE,52 ST,53 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/18/2010 8:41,12 BROOKLYN,BROOKLYN,986514,169470,Unspecified,BROOKLYN,,,,,,,,40.63183227,-73.99184333,"(40.63183226607572, -73.99184333279098)"
18497880,8/16/2010 0:25,8/16/2010 7:33,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11377,37-53 62 STREET,62 STREET,37 AVE,39 AVE,,,ADDRESS,Woodside,,N/A,Closed,,8/16/2010 7:33,02 QUEENS,QUEENS,1011747,212088,Unspecified,QUEENS,,,,,,,,40.74876638,-73.90076078,"(40.748766378672016, -73.90076077567409)"
18497767,8/16/2010 10:28,8/17/2010 9:33,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11239,1260 CROTON LOOP,CROTON LOOP,BEND,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/17/2010 9:33,05 BROOKLYN,BROOKLYN,1016118,175787,Unspecified,BROOKLYN,,,,,,,,40.64911403,-73.88515721,"(40.64911402876465, -73.88515721102043)"
18496691,8/16/2010 23:50,8/17/2010 9:19,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11428,211-22 90 COURT,90 COURT,211 PL,HOLLIS COURT BLVD,,,ADDRESS,Queens Village,,N/A,Closed,,8/17/2010 9:19,13 QUEENS,QUEENS,1053239,201718,Unspecified,QUEENS,,,,,,,,40.72007703,-73.7511192,"(40.7200770330891, -73.7511191967023)"
18496445,8/16/2010 18:25,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11230,1205 AVENUE I,AVENUE I,E 12 ST,E 13 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/22/2010 0:00,14 BROOKLYN,BROOKLYN,994115,167818,Unspecified,BROOKLYN,,,,,,,,40.62729267,-73.96446111,"(40.627292671114766, -73.96446110821749)"
18489344,8/15/2010 18:21,8/22/2010 7:15,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,10016,30 PARK AVENUE,PARK AVENUE,E 35 ST,E 36 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,8/22/2010 7:15,06 MANHATTAN,MANHATTAN,989626,211836,Unspecified,MANHATTAN,,,,,,,,40.74811582,-73.98059771,"(40.74811581939547, -73.98059771064828)"
18485994,8/14/2010 10:47,8/16/2010 10:11,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11215,202 15 STREET,15 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,8/16/2010 10:11,07 BROOKLYN,BROOKLYN,987035,181871,Unspecified,BROOKLYN,,,,,,,,40.66587017,-73.98996117,"(40.66587017395089, -73.98996117038672)"
18485984,8/14/2010 10:14,8/16/2010 10:19,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,10033,700 WEST  175 STREET,WEST  175 STREET,BROADWAY,FT WASHINGTON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,8/16/2010 10:19,12 MANHATTAN,MANHATTAN,1001211,247589,Unspecified,MANHATTAN,,,,,,,,40.84623342,-73.93869649,"(40.846233418145154, -73.93869649383683)"
18480676,8/13/2010 11:24,9/17/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11223,1872 WEST    9 STREET,WEST    9 STREET,HIGHLAWN AVE,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/17/2010 0:00,11 BROOKLYN,BROOKLYN,989416,158463,Unspecified,BROOKLYN,,,,,,,,40.60161912,-73.98139652,"(40.601619116104175, -73.98139652157559)"
18474473,8/12/2010 6:56,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10469,3610 BRONXWOOD AVENUE,BRONXWOOD AVENUE,E 213 ST,E 214 ST,,,ADDRESS,BRONX,,N/A,Closed,,9/22/2010 0:00,12 BRONX,BRONX,1023208,259181,Unspecified,BRONX,,,,,,,,40.87798027,-73.85912368,"(40.877980267604855, -73.85912368494671)"
18474361,8/12/2010 11:45,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11215,554 17 STREET,17 STREET,PROSPECT PARK W,10 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,9/22/2010 0:00,07 BROOKLYN,BROOKLYN,989609,178750,Unspecified,BROOKLYN,,,,,,,,40.65730253,-73.98068539,"(40.65730253432311, -73.98068539355731)"
18474046,8/12/2010 16:54,9/22/2010 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10016,14 EAST   28 STREET,EAST   28 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,9/22/2010 0:00,05 MANHATTAN,MANHATTAN,988022,210442,Unspecified,MANHATTAN,,,,,,,,40.74429047,-73.98638742,"(40.744290468772896, -73.98638741946058)"
